id_viagem,id_data,id_veiculo,id_motorista,id_cliente,id_rota,id_filial,peso_ton,valor_frete,km_rodado,tempo_previsto_h,tempo_realizado_h,status_entrega,ocorrencia
8123,20250709,37,11,7,7,1,26.6,1156.1,210,3.4,3.5,No Prazo,Nenhuma
8124,20250709,33,11,30,11,1,26.8,1832.01,410,6.6,6.3,No Prazo,Nenhuma
8125,20250709,28,22,2,15,1,36.6,1104.87,210,3.4,4.2,Atrasado,Nenhuma
8126,20250709,12,35,2,18,5,8.8,2478.23,550,8.9,8.7,No Prazo,Nenhuma
8127,20250709,27,37,13,18,5,47.9,2331.8,550,8.9,9.2,No Prazo,Nenhuma
8128,20250709,17,28,21,17,5,11.3,421.17,100,1.6,1.6,No Prazo,Problema Documental
8129,20250709,20,35,20,3,5,3.9,2803.01,590,9.5,9.2,No Prazo,Nenhuma
8130,20250709,5,22,1,4,1,34.1,2283.32,550,8.9,8.9,No Prazo,Pane Mecânica
8131,20250709,5,11,1,16,1,23.7,1278.23,315,5.1,4.8,No Prazo,Nenhuma
8132,20250709,14,37,7,15,5,5.5,1250.65,210,3.4,3.2,No Prazo,Nenhuma
8133,20250709,10,14,13,12,2,20.2,2404.42,590,9.5,10.4,Atrasado,Nenhuma
8134,20250709,25,34,17,2,5,9.1,2246.29,410,6.6,8.6,Atrasado,Nenhuma
8135,20250709,42,13,8,20,5,4.6,4123.13,930,15.0,14.3,No Prazo,Nenhuma
8136,20250709,3,34,8,6,5,3.9,3390.27,800,12.9,13.2,No Prazo,Nenhuma
8137,20250709,6,17,29,18,5,13.0,2566.3,550,8.9,8.8,No Prazo,Nenhuma
8138,20250709,20,34,8,2,5,4.9,2183.18,410,6.6,8.3,Atrasado,Nenhuma
8139,20250709,7,35,30,19,5,4.7,1221.64,300,4.8,4.9,No Prazo,Nenhuma
8140,20250709,37,11,8,6,1,19.5,4268.14,800,12.9,13.5,No Prazo,Nenhuma
8141,20250709,21,1,6,16,1,34.3,1691.59,315,5.1,4.7,No Prazo,Nenhuma
8142,20250709,4,22,2,13,1,3.7,7938.87,1370,22.1,20.7,No Prazo,Nenhuma
8143,20250709,14,29,28,16,5,4.3,1564.23,315,5.1,5.6,Atrasado,Nenhuma
8144,20250709,2,37,24,19,5,5.4,1268.21,300,4.8,4.8,No Prazo,Nenhuma
8145,20250709,34,25,6,14,2,5.0,3429.17,800,12.9,12.4,No Prazo,Atraso em Carga/Descarga
8146,20250709,41,20,22,20,3,33.3,5374.22,930,15.0,14.6,No Prazo,Nenhuma
8147,20250709,29,2,7,7,1,11.8,942.87,210,3.4,3.2,No Prazo,Nenhuma
8148,20250710,22,16,8,6,2,8.9,4110.3,800,12.9,12.5,No Prazo,Nenhuma
8149,20250710,11,5,8,18,3,4.7,2766.79,550,8.9,9.0,No Prazo,Nenhuma
8150,20250710,32,23,15,2,4,19.1,2057.71,410,6.6,6.9,No Prazo,Pane Mecânica
8151,20250710,16,32,28,18,4,5.9,3234.44,550,8.9,8.5,No Prazo,Nenhuma
8152,20250710,40,32,5,18,4,13.1,2227.37,550,8.9,8.6,No Prazo,Nenhuma
8153,20250710,41,33,4,9,3,33.8,8735.8,1960,31.6,30.9,No Prazo,Trânsito/Rota
8154,20250710,13,20,2,6,3,41.2,4279.74,800,12.9,17.6,Atrasado,Nenhuma
8155,20250710,15,27,7,12,1,38.7,3378.86,590,9.5,9.5,No Prazo,Nenhuma
8156,20250710,42,34,19,6,5,5.9,4791.72,800,12.9,18.5,Atrasado,Nenhuma
8157,20250710,31,15,12,17,1,50.2,549.16,100,1.6,1.5,No Prazo,Nenhuma
8158,20250710,35,5,5,12,3,5.5,2980.4,590,9.5,11.0,Atrasado,Nenhuma
8159,20250710,28,1,9,2,1,36.5,2073.46,410,6.6,6.3,No Prazo,Nenhuma
8160,20250710,42,13,10,20,5,5.9,5307.12,930,15.0,15.4,No Prazo,Nenhuma
8161,20250710,9,25,3,12,2,22.8,3341.12,590,9.5,9.8,No Prazo,Pane Mecânica
8162,20250710,34,18,6,6,2,5.6,3925.0,800,12.9,13.4,No Prazo,Nenhuma
8163,20250710,42,34,7,17,5,5.2,463.42,100,1.6,1.5,No Prazo,Nenhuma
8164,20250710,13,3,3,3,3,55.7,3620.3,590,9.5,9.9,No Prazo,Nenhuma
8165,20250710,34,25,9,12,2,4.9,3212.3,590,9.5,9.7,No Prazo,Nenhuma
8166,20250710,26,6,4,6,1,10.5,3964.69,800,12.9,17.7,Atrasado,Trânsito/Rota
8167,20250710,13,31,2,1,3,38.4,2312.2,430,6.9,6.7,No Prazo,Nenhuma
8168,20250710,6,37,20,16,5,12.4,1928.68,315,5.1,4.9,No Prazo,Pane Mecânica
8169,20250710,41,7,24,20,3,34.0,4596.95,930,15.0,14.8,No Prazo,Nenhuma
8170,20250710,4,30,2,3,1,4.6,3330.61,590,9.5,9.9,No Prazo,Nenhuma
8171,20250710,32,36,29,5,4,25.0,6404.6,1370,22.1,22.1,No Prazo,Nenhuma
8172,20250710,35,7,24,20,3,4.8,4296.85,930,15.0,19.9,Atrasado,Nenhuma
8173,20250710,28,2,23,14,1,50.4,3630.24,800,12.9,12.2,No Prazo,Nenhuma
8174,20250710,1,4,2,6,3,10.0,3333.53,800,12.9,15.8,Atrasado,Nenhuma
8175,20250710,32,36,4,8,4,25.2,5521.92,930,15.0,13.8,No Prazo,Trânsito/Rota
8176,20250710,1,5,3,18,3,8.6,2558.64,550,8.9,9.2,No Prazo,Nenhuma
8177,20250710,23,10,26,6,4,4.8,4433.23,800,12.9,12.9,No Prazo,Nenhuma
8178,20250711,3,17,4,4,5,5.2,2758.58,550,8.9,8.6,No Prazo,Nenhuma
8179,20250711,29,22,20,18,1,13.2,3145.82,550,8.9,11.2,Atrasado,Nenhuma
8180,20250711,3,12,28,11,5,4.9,2373.49,410,6.6,6.4,No Prazo,Nenhuma
8181,20250711,27,13,14,6,5,54.9,3866.99,800,12.9,13.5,No Prazo,Nenhuma
8182,20250711,17,13,16,2,5,11.1,1797.09,410,6.6,6.2,No Prazo,Nenhuma
8183,20250711,6,17,21,14,5,13.6,4057.2,800,12.9,12.2,No Prazo,Nenhuma
8184,20250711,27,29,16,8,5,36.5,5430.69,930,15.0,14.7,No Prazo,Nenhuma
8185,20250711,32,36,19,8,4,24.1,4876.18,930,15.0,14.3,No Prazo,Pane Mecânica
8186,20250711,11,4,17,16,3,5.5,1735.34,315,5.1,5.2,No Prazo,Pane Mecânica
8187,20250711,6,37,3,15,5,11.0,1176.01,210,3.4,3.2,No Prazo,Trânsito/Rota
8188,20250711,21,6,16,9,1,30.1,10496.37,1960,31.6,44.3,Atrasado,Atraso em Carga/Descarga
8189,20250711,42,34,18,17,5,4.9,559.18,100,1.6,1.6,No Prazo,Nenhuma
8190,20250711,7,28,6,8,5,3.7,4228.52,930,15.0,17.1,Atrasado,Nenhuma
8191,20250711,25,28,10,11,5,10.9,1932.67,410,6.6,6.2,No Prazo,Nenhuma
8192,20250711,12,28,22,4,5,9.9,2947.69,550,8.9,8.5,No Prazo,Nenhuma
8193,20250711,13,20,16,15,3,54.4,942.32,210,3.4,4.8,Atrasado,Nenhuma
8194,20250711,23,10,10,9,4,4.3,8640.64,1960,31.6,32.1,No Prazo,Pane Mecânica
8195,20250711,26,22,1,5,1,13.1,7775.04,1370,22.1,20.8,No Prazo,Trânsito/Rota
8196,20250712,38,34,24,10,5,35.3,4731.41,930,15.0,15.3,No Prazo,Nenhuma
8197,20250712,35,7,6,18,3,5.2,2645.64,550,8.9,10.1,Atrasado,Nenhuma
8198,20250712,18,7,2,4,3,51.2,3404.15,550,8.9,8.5,No Prazo,Nenhuma
8199,20250712,17,34,24,7,5,11.5,894.27,210,3.4,3.2,No Prazo,Pane Mecânica
8200,20250712,28,2,9,2,1,45.0,2423.98,410,6.6,6.8,No Prazo,Nenhuma
8201,20250712,31,27,11,17,1,48.8,603.58,100,1.6,2.0,Atrasado,Pane Mecânica
8202,20250713,25,35,19,11,5,10.6,1995.99,410,6.6,6.4,No Prazo,Nenhuma
8203,20250713,40,10,5,20,4,8.6,4995.16,930,15.0,16.9,Atrasado,Nenhuma
8204,20250713,16,32,4,3,4,4.6,2604.44,590,9.5,12.3,Atrasado,Nenhuma
8205,20250713,21,1,27,3,1,22.6,3042.4,590,9.5,9.6,No Prazo,Nenhuma
8206,20250713,27,17,17,3,5,34.7,2409.24,590,9.5,9.2,No Prazo,Trânsito/Rota
8207,20250713,1,5,15,19,3,13.1,1406.37,300,4.8,5.8,Atrasado,Nenhuma
8208,20250713,33,15,17,10,1,17.9,4306.37,930,15.0,21.0,Atrasado,Nenhuma
8209,20250714,27,29,10,20,5,44.5,4606.98,930,15.0,17.1,Atrasado,Nenhuma
8210,20250714,39,24,8,18,4,19.7,2624.83,550,8.9,8.7,No Prazo,Nenhuma
8211,20250714,27,37,21,16,5,51.1,1900.67,315,5.1,5.1,No Prazo,Nenhuma
8212,20250714,24,36,3,7,4,54.5,1015.95,210,3.4,3.5,No Prazo,Nenhuma
8213,20250714,16,32,11,5,4,4.7,8352.72,1370,22.1,21.7,No Prazo,Atraso em Carga/Descarga
8214,20250714,41,31,9,13,3,36.0,6640.05,1370,22.1,20.9,No Prazo,Nenhuma
8215,20250714,14,12,5,18,5,5.4,2682.16,550,8.9,8.8,No Prazo,Nenhuma
8216,20250714,38,34,15,11,5,46.7,1698.3,410,6.6,6.8,No Prazo,Atraso em Carga/Descarga
8217,20250714,7,28,20,11,5,4.6,1912.66,410,6.6,8.4,Atrasado,Nenhuma
8218,20250714,6,13,9,17,5,10.1,433.16,100,1.6,1.5,No Prazo,Nenhuma
8219,20250714,3,13,26,6,5,4.2,3938.21,800,12.9,13.0,No Prazo,Atraso em Carga/Descarga
8220,20250714,19,17,2,2,5,23.5,1883.53,410,6.6,6.9,No Prazo,Nenhuma
8221,20250714,2,17,8,1,5,3.9,2204.82,430,6.9,6.6,No Prazo,Nenhuma
8222,20250714,16,32,28,1,4,4.3,2211.78,430,6.9,6.6,No Prazo,Atraso em Carga/Descarga
8223,20250714,18,3,18,2,3,51.9,2166.57,410,6.6,6.9,No Prazo,Nenhuma
8224,20250714,20,17,3,20,5,3.8,4920.63,930,15.0,21.5,Atrasado,Nenhuma
8225,20250715,18,7,16,12,3,54.1,3645.36,590,9.5,12.5,Atrasado,Nenhuma
8226,20250715,31,6,3,1,1,46.1,2104.49,430,6.9,9.3,Atrasado,Nenhuma
8227,20250715,16,23,4,13,4,3.6,7046.96,1370,22.1,26.2,Atrasado,Nenhuma
8228,20250715,30,24,23,18,4,40.9,2507.72,550,8.9,8.5,No Prazo,Nenhuma
8229,20250715,1,5,12,15,3,8.9,1188.63,210,3.4,4.1,Atrasado,Nenhuma
8230,20250715,29,1,12,1,1,8.8,2534.98,430,6.9,6.8,No Prazo,Nenhuma
8231,20250715,7,37,9,4,5,4.8,3171.59,550,8.9,9.1,No Prazo,Nenhuma
8232,20250715,30,32,8,16,4,45.8,1417.83,315,5.1,5.0,No Prazo,Nenhuma
8233,20250715,15,15,13,16,1,35.4,1761.16,315,5.1,6.9,Atrasado,Nenhuma
8234,20250715,32,23,28,7,4,22.8,1002.52,210,3.4,4.5,Atrasado,Nenhuma
8235,20250715,30,32,16,3,4,54.0,2565.45,590,9.5,11.0,Atrasado,Nenhuma
8236,20250715,12,37,2,15,5,13.4,1010.48,210,3.4,4.4,Atrasado,Nenhuma
8237,20250715,8,2,29,3,1,11.5,3665.38,590,9.5,9.1,No Prazo,Nenhuma
8238,20250715,36,1,5,4,1,4.2,2321.15,550,8.9,9.2,No Prazo,Nenhuma
8239,20250715,19,35,24,17,5,23.4,533.31,100,1.6,1.5,No Prazo,Nenhuma
8240,20250715,3,12,20,13,5,4.8,5823.67,1370,22.1,21.6,No Prazo,Nenhuma
8241,20250715,19,17,17,12,5,34.3,2769.42,590,9.5,9.1,No Prazo,Nenhuma
8242,20250715,10,21,3,14,2,17.8,3676.99,800,12.9,12.1,No Prazo,Nenhuma
8243,20250715,11,7,24,19,3,6.0,1590.49,300,4.8,4.7,No Prazo,Pane Mecânica
8244,20250715,5,27,3,1,1,36.9,2212.34,430,6.9,6.9,No Prazo,Nenhuma
8245,20250715,17,17,2,5,5,10.6,7123.12,1370,22.1,22.0,No Prazo,Pane Mecânica
8246,20250715,33,22,4,19,1,25.8,1557.04,300,4.8,4.7,No Prazo,Trânsito/Rota
8247,20250715,6,37,5,6,5,9.5,3226.68,800,12.9,15.6,Atrasado,Nenhuma
8248,20250715,6,29,10,4,5,9.9,2975.12,550,8.9,11.5,Atrasado,Nenhuma
8249,20250715,17,13,28,6,5,13.6,3239.99,800,12.9,13.5,No Prazo,Pane Mecânica
8250,20250716,19,29,27,12,5,35.8,2862.11,590,9.5,11.9,Atrasado,Nenhuma
8251,20250716,23,24,10,6,4,5.0,3981.31,800,12.9,13.1,No Prazo,Nenhuma
8252,20250716,2,13,13,17,5,5.9,438.3,100,1.6,1.5,No Prazo,Nenhuma
8253,20250716,14,29,30,14,5,5.8,4017.75,800,12.9,12.3,No Prazo,Nenhuma
8254,20250716,23,32,21,6,4,3.7,4131.29,800,12.9,11.9,No Prazo,Atraso em Carga/Descarga
8255,20250716,20,35,4,3,5,3.8,3303.76,590,9.5,9.4,No Prazo,Nenhuma
8256,20250716,29,22,5,1,1,10.5,1949.86,430,6.9,9.2,Atrasado,Nenhuma
8257,20250716,5,6,16,13,1,24.6,5889.55,1370,22.1,30.8,Atrasado,Nenhuma
8258,20250716,12,13,28,4,5,11.1,2221.9,550,8.9,8.4,No Prazo,Atraso em Carga/Descarga
8259,20250716,8,30,23,15,1,10.8,1026.3,210,3.4,4.3,Atrasado,Nenhuma
8260,20250716,34,25,2,6,2,4.0,3885.45,800,12.9,12.6,No Prazo,Problema Documental
8261,20250716,37,22,29,17,1,18.6,574.74,100,1.6,1.8,Atrasado,Problema Documental
8262,20250716,14,35,10,3,5,4.9,3113.26,590,9.5,9.3,No Prazo,Nenhuma
8263,20250716,37,2,25,19,1,25.8,1393.6,300,4.8,4.8,No Prazo,Nenhuma
8264,20250716,15,22,29,11,1,43.8,2317.37,410,6.6,6.6,No Prazo,Nenhuma
8265,20250716,33,30,7,16,1,17.7,1467.83,315,5.1,5.3,No Prazo,Nenhuma
8266,20250716,25,29,26,5,5,13.7,6552.43,1370,22.1,20.9,No Prazo,Nenhuma
8267,20250716,2,13,26,2,5,5.3,1696.64,410,6.6,6.2,No Prazo,Nenhuma
8268,20250717,39,32,29,14,4,21.2,4261.15,800,12.9,12.7,No Prazo,Nenhuma
8269,20250717,15,6,29,19,1,49.6,1811.32,300,4.8,4.9,No Prazo,Nenhuma
8270,20250717,6,13,10,17,5,13.4,553.8,100,1.6,2.0,Atrasado,Nenhuma
8271,20250717,27,28,22,8,5,56.2,3812.75,930,15.0,15.4,No Prazo,Nenhuma
8272,20250717,1,33,8,16,3,10.7,1601.41,315,5.1,4.7,No Prazo,Nenhuma
8273,20250717,18,31,4,11,3,43.0,1924.87,410,6.6,9.3,Atrasado,Nenhuma
8274,20250717,6,13,2,3,5,10.0,2829.72,590,9.5,9.6,No Prazo,Pane Mecânica
8275,20250717,39,24,29,7,4,24.8,893.46,210,3.4,3.3,No Prazo,Nenhuma
8276,20250717,19,37,8,4,5,24.2,2368.65,550,8.9,10.6,Atrasado,Pane Mecânica
8277,20250717,13,4,27,13,3,45.4,5576.71,1370,22.1,20.6,No Prazo,Nenhuma
8278,20250717,19,34,2,14,5,25.7,4604.21,800,12.9,16.3,Atrasado,Trânsito/Rota
8279,20250717,37,15,21,20,1,16.5,4441.51,930,15.0,21.1,Atrasado,Nenhuma
8280,20250717,35,20,25,11,3,4.3,2320.49,410,6.6,6.8,No Prazo,Nenhuma
8281,20250717,7,37,29,14,5,5.1,4462.75,800,12.9,13.2,No Prazo,Nenhuma
8282,20250717,42,17,8,15,5,5.6,961.09,210,3.4,3.3,No Prazo,Nenhuma
8283,20250717,40,36,5,9,4,11.7,10603.57,1960,31.6,44.1,Atrasado,Trânsito/Rota
8284,20250717,7,34,9,12,5,6.0,2996.27,590,9.5,10.2,Atrasado,Trânsito/Rota
8285,20250717,8,2,13,14,1,9.4,4714.34,800,12.9,12.1,No Prazo,Nenhuma
8286,20250717,17,35,20,12,5,9.7,3183.59,590,9.5,12.0,Atrasado,Nenhuma
8287,20250717,28,11,5,6,1,40.8,3986.8,800,12.9,13.3,No Prazo,Trânsito/Rota
8288,20250717,13,3,11,17,3,40.7,555.48,100,1.6,2.2,Atrasado,Trânsito/Rota
8289,20250717,20,29,9,15,5,5.1,863.04,210,3.4,3.4,No Prazo,Pane Mecânica
8290,20250718,32,23,17,11,4,19.7,2255.71,410,6.6,6.5,No Prazo,Nenhuma
8291,20250718,30,36,14,16,4,44.0,1304.02,315,5.1,5.6,Atrasado,Nenhuma
8292,20250718,18,5,13,3,3,53.1,2704.83,590,9.5,9.8,No Prazo,Nenhuma
8293,20250718,25,34,30,6,5,13.0,4549.87,800,12.9,13.3,No Prazo,Nenhuma
8294,20250718,31,11,24,3,1,50.0,3059.31,590,9.5,13.5,Atrasado,Nenhuma
8295,20250718,9,21,23,6,2,36.2,4096.57,800,12.9,17.4,Atrasado,Nenhuma
8296,20250718,28,15,14,1,1,41.0,2171.02,430,6.9,6.9,No Prazo,Nenhuma
8297,20250718,7,29,8,16,5,5.3,1588.98,315,5.1,4.8,No Prazo,Nenhuma
8298,20250718,33,6,22,8,1,16.3,3957.07,930,15.0,15.2,No Prazo,Nenhuma
8299,20250718,4,11,13,20,1,5.9,4444.94,930,15.0,14.8,No Prazo,Nenhuma
8300,20250718,8,2,21,12,1,12.6,2762.88,590,9.5,9.0,No Prazo,Nenhuma
8301,20250718,6,13,14,17,5,12.5,537.56,100,1.6,1.6,No Prazo,Pane Mecânica
8302,20250718,29,27,26,11,1,13.5,2100.2,410,6.6,8.9,Atrasado,Nenhuma
8303,20250718,35,33,11,12,3,3.7,2688.37,590,9.5,9.2,No Prazo,Nenhuma
8304,20250718,8,22,20,4,1,10.8,2973.43,550,8.9,8.2,No Prazo,Nenhuma
8305,20250718,16,32,10,17,4,4.4,445.25,100,1.6,1.6,No Prazo,Nenhuma
8306,20250718,7,12,5,16,5,4.2,1609.96,315,5.1,5.3,No Prazo,Atraso em Carga/Descarga
8307,20250718,21,22,7,20,1,29.7,4722.61,930,15.0,15.7,No Prazo,Nenhuma
8308,20250718,23,36,7,16,4,4.5,1790.38,315,5.1,7.3,Atrasado,Nenhuma
8309,20250718,42,34,30,17,5,4.4,516.49,100,1.6,1.5,No Prazo,Nenhuma
8310,20250718,19,12,25,19,5,29.0,1305.03,300,4.8,5.0,No Prazo,Nenhuma
8311,20250718,39,24,8,2,4,24.0,1725.0,410,6.6,6.7,No Prazo,Nenhuma
8312,20250718,4,22,11,1,1,4.2,2227.28,430,6.9,6.9,No Prazo,Nenhuma
8313,20250718,33,2,28,11,1,17.1,2116.08,410,6.6,7.8,Atrasado,Nenhuma
8314,20250719,29,11,1,9,1,9.4,9245.48,1960,31.6,45.7,Atrasado,Nenhuma
8315,20250719,31,6,17,15,1,35.7,1259.58,210,3.4,3.9,Atrasado,Trânsito/Rota
8316,20250719,14,17,12,19,5,4.8,1189.49,300,4.8,4.7,No Prazo,Nenhuma
8317,20250719,35,33,27,20,3,5.5,5262.53,930,15.0,14.9,No Prazo,Nenhuma
8318,20250719,36,2,15,18,1,3.7,2381.56,550,8.9,8.7,No Prazo,Nenhuma
8319,20250719,1,7,9,18,3,13.2,3251.53,550,8.9,9.1,No Prazo,Nenhuma
8320,20250719,39,24,10,10,4,16.4,3974.68,930,15.0,16.0,Atrasado,Atraso em Carga/Descarga
8321,20250720,42,17,3,4,5,4.6,3001.88,550,8.9,11.4,Atrasado,Nenhuma
8322,20250720,9,16,22,7,2,24.1,848.82,210,3.4,3.4,No Prazo,Nenhuma
8323,20250720,27,29,10,2,5,42.4,2199.25,410,6.6,6.3,No Prazo,Nenhuma
8324,20250720,40,36,13,16,4,10.5,1321.24,315,5.1,7.3,Atrasado,Nenhuma
8325,20250720,26,6,5,17,1,11.7,573.55,100,1.6,1.5,No Prazo,Nenhuma
8326,20250720,2,13,22,3,5,5.2,2939.79,590,9.5,12.5,Atrasado,Pane Mecânica
8327,20250720,32,32,6,1,4,26.6,2569.74,430,6.9,6.4,No Prazo,Pane Mecânica
8328,20250720,16,23,16,13,4,5.4,7991.14,1370,22.1,22.6,No Prazo,Nenhuma
8329,20250720,20,12,25,17,5,4.2,422.37,100,1.6,1.5,No Prazo,Nenhuma
8330,20250721,23,23,18,4,4,5.5,2666.14,550,8.9,10.3,Atrasado,Nenhuma
8331,20250721,18,4,9,8,3,36.4,5078.86,930,15.0,15.4,No Prazo,Nenhuma
8332,20250721,8,6,26,11,1,11.5,2191.47,410,6.6,9.1,Atrasado,Trânsito/Rota
8333,20250721,17,34,12,7,5,10.9,1310.08,210,3.4,4.7,Atrasado,Nenhuma
8334,20250721,17,13,4,5,5,12.8,6346.52,1370,22.1,28.8,Atrasado,Nenhuma
8335,20250721,26,11,6,7,1,13.7,1105.67,210,3.4,3.4,No Prazo,Nenhuma
8336,20250721,12,13,29,19,5,13.9,1424.01,300,4.8,4.6,No Prazo,Nenhuma
8337,20250721,19,13,1,1,5,36.5,2099.38,430,6.9,6.6,No Prazo,Nenhuma
8338,20250721,35,20,26,5,3,6.0,5941.36,1370,22.1,21.1,No Prazo,Nenhuma
8339,20250721,20,34,29,10,5,3.6,4003.7,930,15.0,16.4,Atrasado,Nenhuma
8340,20250721,7,34,9,7,5,5.6,1096.31,210,3.4,3.5,No Prazo,Nenhuma
8341,20250721,29,30,22,14,1,9.8,3143.2,800,12.9,14.9,Atrasado,Pane Mecânica
8342,20250721,31,27,6,10,1,48.8,4023.96,930,15.0,15.5,No Prazo,Trânsito/Rota
8343,20250721,14,17,8,14,5,5.0,3976.71,800,12.9,12.4,No Prazo,Nenhuma
8344,20250721,8,1,7,15,1,12.4,1218.04,210,3.4,3.5,No Prazo,Nenhuma
8345,20250721,26,27,15,15,1,13.6,1036.23,210,3.4,3.5,No Prazo,Nenhuma
8346,20250721,37,6,16,4,1,24.2,2552.05,550,8.9,11.6,Atrasado,Nenhuma
8347,20250721,9,21,13,7,2,29.4,918.28,210,3.4,3.7,Atrasado,Nenhuma
8348,20250721,14,29,29,14,5,5.4,4364.81,800,12.9,12.9,No Prazo,Nenhuma
8349,20250721,9,38,5,6,2,29.8,3768.31,800,12.9,17.9,Atrasado,Nenhuma
8350,20250721,20,29,14,10,5,4.6,4822.73,930,15.0,19.3,Atrasado,Nenhuma
8351,20250721,37,27,11,18,1,17.0,2618.71,550,8.9,8.3,No Prazo,Nenhuma
8352,20250721,34,18,11,14,2,5.0,3992.73,800,12.9,12.6,No Prazo,Nenhuma
8353,20250721,3,35,12,8,5,3.7,5456.85,930,15.0,15.3,No Prazo,Nenhuma
8354,20250721,17,13,26,7,5,13.6,1225.96,210,3.4,4.1,Atrasado,Nenhuma
8355,20250721,32,10,1,4,4,21.0,3283.55,550,8.9,11.1,Atrasado,Nenhuma
8356,20250721,23,36,9,9,4,5.3,11117.41,1960,31.6,32.8,No Prazo,Nenhuma
8357,20250722,41,20,5,8,3,34.3,4585.26,930,15.0,20.5,Atrasado,Nenhuma
8358,20250722,29,2,9,8,1,13.4,4698.76,930,15.0,19.9,Atrasado,Atraso em Carga/Descarga
8359,20250722,41,4,2,4,3,32.8,2719.17,550,8.9,8.6,No Prazo,Nenhuma
8360,20250722,38,13,5,3,5,39.8,3470.02,590,9.5,9.8,No Prazo,Nenhuma
8361,20250722,17,28,30,5,5,12.6,6261.39,1370,22.1,22.9,No Prazo,Nenhuma
8362,20250722,15,27,23,3,1,35.7,2690.66,590,9.5,9.3,No Prazo,Nenhuma
8363,20250722,11,31,2,20,3,4.0,4929.28,930,15.0,14.1,No Prazo,Nenhuma
8364,20250722,29,27,30,8,1,12.2,4137.49,930,15.0,15.3,No Prazo,Trânsito/Rota
8365,20250722,18,4,13,10,3,45.6,4760.64,930,15.0,14.8,No Prazo,Nenhuma
8366,20250722,17,37,27,18,5,12.2,2769.99,550,8.9,12.3,Atrasado,Nenhuma
8367,20250722,35,3,3,15,3,5.5,828.82,210,3.4,3.4,No Prazo,Nenhuma
8368,20250722,38,13,29,3,5,40.6,3215.02,590,9.5,9.8,No Prazo,Nenhuma
8369,20250722,37,1,11,5,1,25.4,5623.35,1370,22.1,28.1,Atrasado,Nenhuma
8370,20250722,9,18,10,20,2,24.0,5178.66,930,15.0,15.0,No Prazo,Nenhuma
8371,20250722,20,37,2,13,5,5.6,6421.08,1370,22.1,22.7,No Prazo,Atraso em Carga/Descarga
8372,20250722,27,35,25,9,5,53.8,11356.35,1960,31.6,29.7,No Prazo,Nenhuma
8373,20250722,27,13,12,9,5,50.0,9428.73,1960,31.6,31.1,No Prazo,Nenhuma
8374,20250722,7,37,13,7,5,4.9,1011.4,210,3.4,3.2,No Prazo,Nenhuma
8375,20250722,37,30,23,18,1,25.6,2650.79,550,8.9,9.2,No Prazo,Nenhuma
8376,20250722,30,10,9,11,4,44.8,1938.21,410,6.6,8.8,Atrasado,Nenhuma
8377,20250722,32,36,30,11,4,22.7,2135.01,410,6.6,9.3,Atrasado,Trânsito/Rota
8378,20250722,10,19,21,17,2,22.1,510.7,100,1.6,1.5,No Prazo,Problema Documental
8379,20250722,25,13,4,13,5,11.7,6511.46,1370,22.1,21.2,No Prazo,Nenhuma
8380,20250722,4,6,17,16,1,5.8,1304.45,315,5.1,5.3,No Prazo,Trânsito/Rota
8381,20250722,32,10,7,2,4,19.0,1725.99,410,6.6,7.9,Atrasado,Nenhuma
8382,20250722,21,30,2,8,1,34.1,4017.54,930,15.0,15.7,No Prazo,Nenhuma
8383,20250722,23,23,6,11,4,3.8,2356.29,410,6.6,7.2,Atrasado,Nenhuma
8384,20250722,3,37,25,1,5,4.6,1719.95,430,6.9,6.8,No Prazo,Nenhuma
8385,20250722,21,27,6,11,1,29.7,1848.57,410,6.6,7.7,Atrasado,Nenhuma
8386,20250722,8,15,6,14,1,13.4,3807.84,800,12.9,12.8,No Prazo,Nenhuma
8387,20250722,41,33,29,9,3,25.6,8542.88,1960,31.6,30.9,No Prazo,Nenhuma
8388,20250722,28,1,10,7,1,52.6,1168.83,210,3.4,3.2,No Prazo,Trânsito/Rota
8389,20250723,26,2,21,18,1,8.8,2977.29,550,8.9,10.4,Atrasado,Atraso em Carga/Descarga
8390,20250723,16,24,1,10,4,4.3,4926.68,930,15.0,14.5,No Prazo,Nenhuma
8391,20250723,11,20,16,2,3,3.6,1969.0,410,6.6,7.2,Atrasado,Nenhuma
8392,20250723,15,2,25,17,1,35.1,603.69,100,1.6,1.6,No Prazo,Nenhuma
8393,20250723,16,36,4,10,4,5.4,4568.63,930,15.0,15.6,No Prazo,Nenhuma
8394,20250723,5,30,1,9,1,22.7,10408.86,1960,31.6,38.8,Atrasado,Atraso em Carga/Descarga
8395,20250723,1,4,3,4,3,13.5,2604.19,550,8.9,10.4,Atrasado,Nenhuma
8396,20250723,17,37,21,16,5,8.5,1587.64,315,5.1,6.7,Atrasado,Nenhuma
8397,20250723,8,30,6,8,1,13.6,3917.84,930,15.0,14.9,No Prazo,Nenhuma
8398,20250723,4,30,28,14,1,4.0,3802.44,800,12.9,12.4,No Prazo,Problema Documental
8399,20250723,7,17,30,19,5,3.9,1520.8,300,4.8,5.3,Atrasado,Problema Documental
8400,20250723,27,12,10,7,5,53.9,1124.7,210,3.4,4.6,Atrasado,Nenhuma
8401,20250723,29,22,25,5,1,12.7,7753.57,1370,22.1,27.1,Atrasado,Trânsito/Rota
