id_custo,id_data,id_filial,categoria_custo,valor
11711,20250402,3,Seguro,58.56
11712,20250402,3,Outros,37.04
11713,20250402,4,Combustível,6801.63
11714,20250402,4,Manutenção,2778.58
11715,20250402,4,Pedágio,1400.14
11716,20250402,4,Motorista (Salário/Diária),2237.71
11717,20250402,4,Seguro,595.77
11718,20250402,4,Outros,418.15
11719,20250402,5,Combustível,13243.84
11720,20250402,5,Manutenção,5292.37
11721,20250402,5,Pedágio,2358.46
11722,20250402,5,Motorista (Salário/Diária),4838.89
11723,20250402,5,Seguro,1176.23
11724,20250402,5,Outros,871.4
11725,20250403,1,Combustível,16839.48
11726,20250403,1,Manutenção,6375.59
11727,20250403,1,Pedágio,3389.98
11728,20250403,1,Motorista (Salário/Diária),5914.5
11729,20250403,1,Seguro,1669.55
11730,20250403,1,Outros,1055.93
11731,20250403,2,Combustível,1417.65
11732,20250403,2,Manutenção,565.94
11733,20250403,2,Pedágio,265.0
11734,20250403,2,Motorista (Salário/Diária),527.32
11735,20250403,2,Seguro,127.85
11736,20250403,2,Outros,77.69
11737,20250403,3,Combustível,12489.73
11738,20250403,3,Manutenção,5438.73
11739,20250403,3,Pedágio,2427.54
11740,20250403,3,Motorista (Salário/Diária),3625.72
11741,20250403,3,Seguro,1277.63
11742,20250403,3,Outros,709.52
11743,20250403,4,Combustível,2357.11
11744,20250403,4,Manutenção,962.4
11745,20250403,4,Pedágio,479.84
11746,20250403,4,Motorista (Salário/Diária),874.88
11747,20250403,4,Seguro,268.9
11748,20250403,4,Outros,146.55
11749,20250403,5,Combustível,10394.22
11750,20250403,5,Manutenção,4225.67
11751,20250403,5,Pedágio,1987.2
11752,20250403,5,Motorista (Salário/Diária),4110.78
11753,20250403,5,Seguro,1275.7
11754,20250403,5,Outros,699.47
11755,20250404,1,Combustível,4884.73
11756,20250404,1,Manutenção,2745.99
11757,20250404,1,Pedágio,1180.98
11758,20250404,1,Motorista (Salário/Diária),2028.41
11759,20250404,1,Seguro,542.56
11760,20250404,1,Outros,348.01
11761,20250404,2,Combustível,2477.75
11762,20250404,2,Manutenção,1047.41
11763,20250404,2,Pedágio,534.05
11764,20250404,2,Motorista (Salário/Diária),925.09
11765,20250404,2,Seguro,294.23
11766,20250404,2,Outros,175.99
11767,20250404,3,Combustível,6793.96
11768,20250404,3,Manutenção,3443.62
11769,20250404,3,Pedágio,1621.0
11770,20250404,3,Motorista (Salário/Diária),2591.07
11771,20250404,3,Seguro,676.67
11772,20250404,3,Outros,494.98
11773,20250404,4,Combustível,1846.49
11774,20250404,4,Manutenção,621.64
11775,20250404,4,Pedágio,333.73
11776,20250404,4,Motorista (Salário/Diária),541.16
11777,20250404,4,Seguro,194.34
11778,20250404,4,Outros,102.78
11779,20250404,5,Combustível,10412.87
11780,20250404,5,Manutenção,5166.12
11781,20250404,5,Pedágio,2159.69
11782,20250404,5,Motorista (Salário/Diária),4126.05
11783,20250404,5,Seguro,1156.8
11784,20250404,5,Outros,728.04
11785,20250405,1,Combustível,888.13
11786,20250405,1,Manutenção,443.3
11787,20250405,1,Pedágio,233.62
11788,20250405,1,Motorista (Salário/Diária),378.04
11789,20250405,1,Seguro,104.92
11790,20250405,1,Outros,73.31
11791,20250405,4,Combustível,1836.94
11792,20250405,4,Manutenção,685.24
11793,20250405,4,Pedágio,330.63
11794,20250405,4,Motorista (Salário/Diária),588.98
11795,20250405,4,Seguro,159.01
11796,20250405,4,Outros,123.24
11797,20250405,5,Combustível,5625.34
11798,20250405,5,Manutenção,2137.05
11799,20250405,5,Pedágio,1094.36
11800,20250405,5,Motorista (Salário/Diária),1692.83
11801,20250405,5,Seguro,618.67
11802,20250405,5,Outros,355.57
11803,20250406,1,Combustível,2558.68
11804,20250406,1,Manutenção,1301.55
11805,20250406,1,Pedágio,738.81
11806,20250406,1,Motorista (Salário/Diária),995.92
11807,20250406,1,Seguro,309.6
11808,20250406,1,Outros,204.4
11809,20250406,2,Combustível,526.42
11810,20250406,2,Manutenção,280.18
11811,20250406,2,Pedágio,135.96
11812,20250406,2,Motorista (Salário/Diária),237.87
11813,20250406,2,Seguro,71.11
11814,20250406,2,Outros,41.36
11815,20250406,4,Combustível,336.75
11816,20250406,4,Manutenção,172.16
11817,20250406,4,Pedágio,86.91
11818,20250406,4,Motorista (Salário/Diária),140.88
11819,20250406,4,Seguro,43.41
11820,20250406,4,Outros,23.66
11821,20250406,5,Combustível,2133.54
11822,20250406,5,Manutenção,844.61
11823,20250406,5,Pedágio,503.11
11824,20250406,5,Motorista (Salário/Diária),648.26
11825,20250406,5,Seguro,238.73
11826,20250406,5,Outros,140.82
11827,20250407,1,Combustível,2400.7
11828,20250407,1,Manutenção,1383.75
11829,20250407,1,Pedágio,690.14
11830,20250407,1,Motorista (Salário/Diária),1133.83
11831,20250407,1,Seguro,327.21
11832,20250407,1,Outros,187.13
11833,20250407,2,Combustível,4462.2
11834,20250407,2,Manutenção,1872.33
11835,20250407,2,Pedágio,875.11
11836,20250407,2,Motorista (Salário/Diária),1689.69
11837,20250407,2,Seguro,435.94
11838,20250407,2,Outros,320.7
11839,20250407,3,Combustível,8254.31
11840,20250407,3,Manutenção,4070.05
11841,20250407,3,Pedágio,2101.07
11842,20250407,3,Motorista (Salário/Diária),3069.42
11843,20250407,3,Seguro,865.75
11844,20250407,3,Outros,589.69
11845,20250407,5,Combustível,3255.51
11846,20250407,5,Manutenção,1446.07
11847,20250407,5,Pedágio,782.76
11848,20250407,5,Motorista (Salário/Diária),1404.62
11849,20250407,5,Seguro,359.87
11850,20250407,5,Outros,261.03
11851,20250408,1,Combustível,6042.77
11852,20250408,1,Manutenção,2804.76
11853,20250408,1,Pedágio,1302.14
11854,20250408,1,Motorista (Salário/Diária),1913.54
11855,20250408,1,Seguro,715.75
11856,20250408,1,Outros,368.68
11857,20250408,2,Combustível,3208.43
11858,20250408,2,Manutenção,1339.1
11859,20250408,2,Pedágio,617.4
11860,20250408,2,Motorista (Salário/Diária),1029.64
11861,20250408,2,Seguro,372.38
11862,20250408,2,Outros,193.14
11863,20250408,3,Combustível,9709.77
11864,20250408,3,Manutenção,4474.11
11865,20250408,3,Pedágio,2707.53
11866,20250408,3,Motorista (Salário/Diária),4015.81
11867,20250408,3,Seguro,1383.08
11868,20250408,3,Outros,635.39
11869,20250408,4,Combustível,7574.54
11870,20250408,4,Manutenção,3979.53
11871,20250408,4,Pedágio,1957.22
11872,20250408,4,Motorista (Salário/Diária),3065.74
11873,20250408,4,Seguro,804.26
11874,20250408,4,Outros,580.79
11875,20250408,5,Combustível,5584.7
11876,20250408,5,Manutenção,3232.59
11877,20250408,5,Pedágio,1500.5
11878,20250408,5,Motorista (Salário/Diária),2469.35
11879,20250408,5,Seguro,737.96
11880,20250408,5,Outros,484.83
11881,20250409,1,Combustível,10176.72
11882,20250409,1,Manutenção,3684.82
11883,20250409,1,Pedágio,2228.4
11884,20250409,1,Motorista (Salário/Diária),3540.4
11885,20250409,1,Seguro,938.95
11886,20250409,1,Outros,630.99
11887,20250409,4,Combustível,707.07
11888,20250409,4,Manutenção,296.7
11889,20250409,4,Pedágio,138.14
11890,20250409,4,Motorista (Salário/Diária),276.65
11891,20250409,4,Seguro,69.58
11892,20250409,4,Outros,51.17
11893,20250409,5,Combustível,6003.05
11894,20250409,5,Manutenção,2295.58
11895,20250409,5,Pedágio,1401.15
11896,20250409,5,Motorista (Salário/Diária),2515.94
11897,20250409,5,Seguro,714.49
11898,20250409,5,Outros,430.12
11899,20250410,1,Combustível,2071.09
11900,20250410,1,Manutenção,927.82
11901,20250410,1,Pedágio,480.25
11902,20250410,1,Motorista (Salário/Diária),785.26
11903,20250410,1,Seguro,205.84
11904,20250410,1,Outros,140.01
11905,20250410,2,Combustível,6751.23
11906,20250410,2,Manutenção,2853.2
11907,20250410,2,Pedágio,1450.15
11908,20250410,2,Motorista (Salário/Diária),2783.59
11909,20250410,2,Seguro,831.36
11910,20250410,2,Outros,509.53
11911,20250410,3,Combustível,3712.75
11912,20250410,3,Manutenção,1459.55
11913,20250410,3,Pedágio,727.45
11914,20250410,3,Motorista (Salário/Diária),1247.42
11915,20250410,3,Seguro,438.68
11916,20250410,3,Outros,211.2
11917,20250410,4,Combustível,1803.23
11918,20250410,4,Manutenção,996.45
11919,20250410,4,Pedágio,506.15
11920,20250410,4,Motorista (Salário/Diária),745.56
11921,20250410,4,Seguro,235.85
11922,20250410,4,Outros,144.5
11923,20250410,5,Combustível,3315.11
11924,20250410,5,Manutenção,1361.06
11925,20250410,5,Pedágio,728.58
11926,20250410,5,Motorista (Salário/Diária),1270.35
11927,20250410,5,Seguro,312.01
11928,20250410,5,Outros,195.96
11929,20250411,1,Combustível,2555.29
11930,20250411,1,Manutenção,963.02
11931,20250411,1,Pedágio,524.65
11932,20250411,1,Motorista (Salário/Diária),758.7
11933,20250411,1,Seguro,292.68
11934,20250411,1,Outros,146.89
11935,20250411,2,Combustível,4384.72
11936,20250411,2,Manutenção,1945.63
11937,20250411,2,Pedágio,918.56
11938,20250411,2,Motorista (Salário/Diária),1630.54
11939,20250411,2,Seguro,554.15
11940,20250411,2,Outros,333.26
11941,20250411,3,Combustível,6758.83
11942,20250411,3,Manutenção,3660.62
11943,20250411,3,Pedágio,1903.85
11944,20250411,3,Motorista (Salário/Diária),2806.29
11945,20250411,3,Seguro,919.73
11946,20250411,3,Outros,567.3
11947,20250411,4,Combustível,2662.38
11948,20250411,4,Manutenção,1487.6
11949,20250411,4,Pedágio,714.67
11950,20250411,4,Motorista (Salário/Diária),1061.34
11951,20250411,4,Seguro,361.53
11952,20250411,4,Outros,222.9
11953,20250411,5,Combustível,12206.19
11954,20250411,5,Manutenção,4633.78
11955,20250411,5,Pedágio,2712.32
11956,20250411,5,Motorista (Salário/Diária),4447.13
11957,20250411,5,Seguro,1253.74
11958,20250411,5,Outros,721.91
11959,20250412,1,Combustível,1564.69
11960,20250412,1,Manutenção,851.5
11961,20250412,1,Pedágio,452.71
11962,20250412,1,Motorista (Salário/Diária),706.21
11963,20250412,1,Seguro,213.48
11964,20250412,1,Outros,109.26
11965,20250412,4,Combustível,1714.99
11966,20250412,4,Manutenção,720.8
11967,20250412,4,Pedágio,424.62
11968,20250412,4,Motorista (Salário/Diária),558.44
11969,20250412,4,Seguro,167.62
11970,20250412,4,Outros,126.11
11971,20250412,5,Combustível,6220.55
11972,20250412,5,Manutenção,2817.03
11973,20250412,5,Pedágio,1205.94
11974,20250412,5,Motorista (Salário/Diária),2072.24
11975,20250412,5,Seguro,651.01
11976,20250412,5,Outros,340.53
11977,20250413,1,Combustível,6065.16
11978,20250413,1,Manutenção,2315.21
11979,20250413,1,Pedágio,1402.58
11980,20250413,1,Motorista (Salário/Diária),2426.48
11981,20250413,1,Seguro,549.68
11982,20250413,1,Outros,419.88
11983,20250413,2,Combustível,2176.75
11984,20250413,2,Manutenção,1001.98
11985,20250413,2,Pedágio,525.32
11986,20250413,2,Motorista (Salário/Diária),811.74
11987,20250413,2,Seguro,286.28
11988,20250413,2,Outros,145.72
11989,20250413,4,Combustível,2106.65
11990,20250413,4,Manutenção,883.38
11991,20250413,4,Pedágio,423.24
11992,20250413,4,Motorista (Salário/Diária),604.46
11993,20250413,4,Seguro,236.53
11994,20250413,4,Outros,123.31
11995,20250413,5,Combustível,2497.74
11996,20250413,5,Manutenção,1493.0
11997,20250413,5,Pedágio,588.62
11998,20250413,5,Motorista (Salário/Diária),1046.75
11999,20250413,5,Seguro,358.24
12000,20250413,5,Outros,168.43
12001,20250414,1,Combustível,6663.45
12002,20250414,1,Manutenção,2571.01
12003,20250414,1,Pedágio,1181.83
12004,20250414,1,Motorista (Salário/Diária),2428.73
12005,20250414,1,Seguro,738.17
12006,20250414,1,Outros,423.64
12007,20250414,2,Combustível,1028.36
12008,20250414,2,Manutenção,400.84
12009,20250414,2,Pedágio,244.96
12010,20250414,2,Motorista (Salário/Diária),409.49
12011,20250414,2,Seguro,101.65
12012,20250414,2,Outros,74.16
12013,20250414,3,Combustível,1070.18
12014,20250414,3,Manutenção,454.22
12015,20250414,3,Pedágio,225.69
12016,20250414,3,Motorista (Salário/Diária),414.21
12017,20250414,3,Seguro,118.52
12018,20250414,3,Outros,66.79
12019,20250414,4,Combustível,1917.53
12020,20250414,4,Manutenção,921.09
12021,20250414,4,Pedágio,497.81
12022,20250414,4,Motorista (Salário/Diária),672.02
12023,20250414,4,Seguro,202.84
12024,20250414,4,Outros,147.37
12025,20250414,5,Combustível,4187.75
12026,20250414,5,Manutenção,1550.22
12027,20250414,5,Pedágio,730.88
12028,20250414,5,Motorista (Salário/Diária),1253.14
12029,20250414,5,Seguro,448.62
12030,20250414,5,Outros,238.49
12031,20250415,1,Combustível,5449.99
12032,20250415,1,Manutenção,3034.79
12033,20250415,1,Pedágio,1181.46
12034,20250415,1,Motorista (Salário/Diária),2435.62
12035,20250415,1,Seguro,681.87
12036,20250415,1,Outros,440.05
12037,20250415,2,Combustível,206.56
12038,20250415,2,Manutenção,85.27
12039,20250415,2,Pedágio,42.65
12040,20250415,2,Motorista (Salário/Diária),63.93
12041,20250415,2,Seguro,17.6
12042,20250415,2,Outros,12.52
12043,20250415,4,Combustível,1856.74
12044,20250415,4,Manutenção,770.9
12045,20250415,4,Pedágio,418.89
12046,20250415,4,Motorista (Salário/Diária),841.84
12047,20250415,4,Seguro,237.03
12048,20250415,4,Outros,139.64
12049,20250415,5,Combustível,7251.48
12050,20250415,5,Manutenção,3320.89
12051,20250415,5,Pedágio,1516.4
12052,20250415,5,Motorista (Salário/Diária),3320.33
12053,20250415,5,Seguro,1003.35
12054,20250415,5,Outros,546.78
12055,20250416,1,Combustível,3160.4
12056,20250416,1,Manutenção,1405.44
12057,20250416,1,Pedágio,785.35
12058,20250416,1,Motorista (Salário/Diária),1440.75
12059,20250416,1,Seguro,421.38
12060,20250416,1,Outros,201.05
12061,20250416,2,Combustível,1391.3
12062,20250416,2,Manutenção,611.1
12063,20250416,2,Pedágio,302.25
12064,20250416,2,Motorista (Salário/Diária),556.55
12065,20250416,2,Seguro,157.4
12066,20250416,2,Outros,84.09
12067,20250416,4,Combustível,4721.22
12068,20250416,4,Manutenção,2062.88
12069,20250416,4,Pedágio,961.31
12070,20250416,4,Motorista (Salário/Diária),1555.51
12071,20250416,4,Seguro,544.64
12072,20250416,4,Outros,316.5
12073,20250416,5,Combustível,4234.88
12074,20250416,5,Manutenção,1821.58
12075,20250416,5,Pedágio,1162.55
12076,20250416,5,Motorista (Salário/Diária),1834.22
12077,20250416,5,Seguro,475.75
12078,20250416,5,Outros,361.44
12079,20250417,1,Combustível,6582.09
12080,20250417,1,Manutenção,2306.0
12081,20250417,1,Pedágio,1164.59
12082,20250417,1,Motorista (Salário/Diária),2231.99
12083,20250417,1,Seguro,682.6
12084,20250417,1,Outros,439.98
12085,20250417,3,Combustível,3103.04
12086,20250417,3,Manutenção,1648.49
12087,20250417,3,Pedágio,756.43
12088,20250417,3,Motorista (Salário/Diária),1219.23
12089,20250417,3,Seguro,338.79
12090,20250417,3,Outros,199.86
12091,20250417,4,Combustível,1799.92
12092,20250417,4,Manutenção,763.23
12093,20250417,4,Pedágio,442.44
12094,20250417,4,Motorista (Salário/Diária),774.9
12095,20250417,4,Seguro,224.06
12096,20250417,4,Outros,133.5
12097,20250417,5,Combustível,6023.35
12098,20250417,5,Manutenção,2885.35
12099,20250417,5,Pedágio,1712.29
12100,20250417,5,Motorista (Salário/Diária),2325.15
12101,20250417,5,Seguro,671.66
12102,20250417,5,Outros,398.06
12103,20250418,1,Combustível,4754.01
12104,20250418,1,Manutenção,2345.02
12105,20250418,1,Pedágio,1335.06
12106,20250418,1,Motorista (Salário/Diária),2216.07
12107,20250418,1,Seguro,596.02
12108,20250418,1,Outros,411.62
12109,20250418,2,Combustível,1048.22
12110,20250418,2,Manutenção,549.49
12111,20250418,2,Pedágio,280.05
12112,20250418,2,Motorista (Salário/Diária),474.9
12113,20250418,2,Seguro,147.77
12114,20250418,2,Outros,83.52
12115,20250418,3,Combustível,2091.15
12116,20250418,3,Manutenção,982.1
12117,20250418,3,Pedágio,400.82
12118,20250418,3,Motorista (Salário/Diária),751.63
12119,20250418,3,Seguro,230.75
12120,20250418,3,Outros,109.69
12121,20250418,4,Combustível,7733.81
12122,20250418,4,Manutenção,3532.12
12123,20250418,4,Pedágio,1597.99
12124,20250418,4,Motorista (Salário/Diária),2984.96
12125,20250418,4,Seguro,816.71
12126,20250418,4,Outros,615.43
12127,20250418,5,Combustível,7990.53
12128,20250418,5,Manutenção,3114.58
12129,20250418,5,Pedágio,1809.82
12130,20250418,5,Motorista (Salário/Diária),2798.7
12131,20250418,5,Seguro,768.37
12132,20250418,5,Outros,479.55
12133,20250419,1,Combustível,4998.24
12134,20250419,1,Manutenção,1926.3
12135,20250419,1,Pedágio,1073.16
12136,20250419,1,Motorista (Salário/Diária),1859.17
12137,20250419,1,Seguro,473.35
12138,20250419,1,Outros,285.24
12139,20250419,4,Combustível,3739.54
12140,20250419,4,Manutenção,1594.03
12141,20250419,4,Pedágio,940.14
12142,20250419,4,Motorista (Salário/Diária),1452.21
12143,20250419,4,Seguro,465.92
12144,20250419,4,Outros,262.59
12145,20250419,5,Combustível,4748.3
12146,20250419,5,Manutenção,2017.45
12147,20250419,5,Pedágio,974.04
12148,20250419,5,Motorista (Salário/Diária),1676.66
12149,20250419,5,Seguro,439.64
12150,20250419,5,Outros,336.29
12151,20250420,1,Combustível,7224.07
12152,20250420,1,Manutenção,3520.36
12153,20250420,1,Pedágio,1769.99
12154,20250420,1,Motorista (Salário/Diária),2986.15
12155,20250420,1,Seguro,781.24
12156,20250420,1,Outros,493.75
12157,20250420,3,Combustível,192.38
12158,20250420,3,Manutenção,70.73
12159,20250420,3,Pedágio,40.37
12160,20250420,3,Motorista (Salário/Diária),71.48
12161,20250420,3,Seguro,18.55
12162,20250420,3,Outros,10.68
12163,20250420,4,Combustível,3304.99
12164,20250420,4,Manutenção,1495.64
12165,20250420,4,Pedágio,755.31
12166,20250420,4,Motorista (Salário/Diária),1438.08
12167,20250420,4,Seguro,360.74
12168,20250420,4,Outros,202.58
12169,20250421,1,Combustível,1574.86
12170,20250421,1,Manutenção,797.93
12171,20250421,1,Pedágio,434.19
12172,20250421,1,Motorista (Salário/Diária),679.5
12173,20250421,1,Seguro,206.12
12174,20250421,1,Outros,108.66
12175,20250421,3,Combustível,6218.41
12176,20250421,3,Manutenção,2117.06
12177,20250421,3,Pedágio,1208.56
12178,20250421,3,Motorista (Salário/Diária),1984.57
12179,20250421,3,Seguro,608.35
12180,20250421,3,Outros,424.87
12181,20250421,4,Combustível,157.43
12182,20250421,4,Manutenção,75.2
12183,20250421,4,Pedágio,38.25
12184,20250421,4,Motorista (Salário/Diária),62.39
12185,20250421,4,Seguro,20.11
12186,20250421,4,Outros,11.82
12187,20250421,5,Combustível,5016.82
12188,20250421,5,Manutenção,2075.16
12189,20250421,5,Pedágio,1033.47
12190,20250421,5,Motorista (Salário/Diária),1855.08
12191,20250421,5,Seguro,437.97
12192,20250421,5,Outros,333.15
12193,20250422,1,Combustível,7115.99
12194,20250422,1,Manutenção,2971.38
12195,20250422,1,Pedágio,1420.59
12196,20250422,1,Motorista (Salário/Diária),2417.27
12197,20250422,1,Seguro,858.04
12198,20250422,1,Outros,544.51
12199,20250422,2,Combustível,7612.87
12200,20250422,2,Manutenção,3435.3
12201,20250422,2,Pedágio,1345.91
12202,20250422,2,Motorista (Salário/Diária),2363.63
12203,20250422,2,Seguro,746.24
12204,20250422,2,Outros,534.32
12205,20250422,3,Combustível,1849.96
12206,20250422,3,Manutenção,958.74
12207,20250422,3,Pedágio,498.13
12208,20250422,3,Motorista (Salário/Diária),699.51
12209,20250422,3,Seguro,259.24
12210,20250422,3,Outros,128.87
12211,20250422,4,Combustível,2886.28
12212,20250422,4,Manutenção,1331.62
12213,20250422,4,Pedágio,592.61
12214,20250422,4,Motorista (Salário/Diária),1065.75
12215,20250422,4,Seguro,283.57
12216,20250422,4,Outros,208.67
12217,20250422,5,Combustível,9998.44
12218,20250422,5,Manutenção,4310.69
12219,20250422,5,Pedágio,1890.32
12220,20250422,5,Motorista (Salário/Diária),3229.2
12221,20250422,5,Seguro,1179.07
12222,20250422,5,Outros,586.72
12223,20250423,1,Combustível,726.12
12224,20250423,1,Manutenção,340.34
12225,20250423,1,Pedágio,210.17
12226,20250423,1,Motorista (Salário/Diária),362.71
12227,20250423,1,Seguro,86.17
12228,20250423,1,Outros,50.83
12229,20250423,2,Combustível,4743.54
12230,20250423,2,Manutenção,2672.06
12231,20250423,2,Pedágio,1297.36
12232,20250423,2,Motorista (Salário/Diária),1862.36
12233,20250423,2,Seguro,660.19
12234,20250423,2,Outros,387.23
12235,20250423,3,Combustível,848.06
12236,20250423,3,Manutenção,476.38
12237,20250423,3,Pedágio,233.29
12238,20250423,3,Motorista (Salário/Diária),358.07
12239,20250423,3,Seguro,119.89
12240,20250423,3,Outros,63.18
12241,20250423,4,Combustível,1508.74
12242,20250423,4,Manutenção,803.57
12243,20250423,4,Pedágio,348.47
12244,20250423,4,Motorista (Salário/Diária),550.41
12245,20250423,4,Seguro,167.44
12246,20250423,4,Outros,93.64
12247,20250423,5,Combustível,6191.15
12248,20250423,5,Manutenção,2495.32
12249,20250423,5,Pedágio,1238.67
12250,20250423,5,Motorista (Salário/Diária),2089.54
12251,20250423,5,Seguro,776.53
12252,20250423,5,Outros,391.99
12253,20250424,1,Combustível,5767.68
12254,20250424,1,Manutenção,2698.47
12255,20250424,1,Pedágio,1122.88
12256,20250424,1,Motorista (Salário/Diária),1943.06
12257,20250424,1,Seguro,705.54
12258,20250424,1,Outros,319.97
12259,20250424,2,Combustível,8080.82
12260,20250424,2,Manutenção,3192.93
12261,20250424,2,Pedágio,1453.89
12262,20250424,2,Motorista (Salário/Diária),3123.09
12263,20250424,2,Seguro,874.39
12264,20250424,2,Outros,518.58
12265,20250424,3,Combustível,4583.48
12266,20250424,3,Manutenção,1631.99
12267,20250424,3,Pedágio,987.44
12268,20250424,3,Motorista (Salário/Diária),1334.31
12269,20250424,3,Seguro,492.0
12270,20250424,3,Outros,301.95
12271,20250424,4,Combustível,3792.1
12272,20250424,4,Manutenção,1290.49
12273,20250424,4,Pedágio,863.96
12274,20250424,4,Motorista (Salário/Diária),1406.59
12275,20250424,4,Seguro,385.86
12276,20250424,4,Outros,198.86
12277,20250424,5,Combustível,11138.12
12278,20250424,5,Manutenção,5895.76
12279,20250424,5,Pedágio,3045.17
12280,20250424,5,Motorista (Salário/Diária),4440.29
12281,20250424,5,Seguro,1435.93
12282,20250424,5,Outros,902.78
12283,20250425,1,Combustível,4142.82
12284,20250425,1,Manutenção,1773.81
12285,20250425,1,Pedágio,931.76
12286,20250425,1,Motorista (Salário/Diária),1504.64
12287,20250425,1,Seguro,485.09
12288,20250425,1,Outros,274.6
12289,20250425,2,Combustível,1490.05
12290,20250425,2,Manutenção,652.68
12291,20250425,2,Pedágio,367.82
12292,20250425,2,Motorista (Salário/Diária),675.54
12293,20250425,2,Seguro,200.2
12294,20250425,2,Outros,128.59
12295,20250425,3,Combustível,7499.46
12296,20250425,3,Manutenção,4159.98
12297,20250425,3,Pedágio,1809.08
12298,20250425,3,Motorista (Salário/Diária),3004.18
12299,20250425,3,Seguro,1070.97
12300,20250425,3,Outros,625.05
12301,20250425,4,Combustível,10128.56
12302,20250425,4,Manutenção,3829.22
12303,20250425,4,Pedágio,2296.77
12304,20250425,4,Motorista (Salário/Diária),3526.08
12305,20250425,4,Seguro,911.33
12306,20250425,4,Outros,683.83
12307,20250425,5,Combustível,8139.22
12308,20250425,5,Manutenção,4094.97
12309,20250425,5,Pedágio,2296.1
12310,20250425,5,Motorista (Salário/Diária),3446.71
12311,20250425,5,Seguro,864.49
12312,20250425,5,Outros,533.39
12313,20250426,1,Combustível,5203.14
12314,20250426,1,Manutenção,2092.62
12315,20250426,1,Pedágio,1020.35
12316,20250426,1,Motorista (Salário/Diária),1735.67
12317,20250426,1,Seguro,538.87
12318,20250426,1,Outros,297.87
12319,20250426,3,Combustível,3006.7
12320,20250426,3,Manutenção,1568.74
12321,20250426,3,Pedágio,634.6
12322,20250426,3,Motorista (Salário/Diária),1303.18
12323,20250426,3,Seguro,338.5
12324,20250426,3,Outros,223.98
12325,20250426,4,Combustível,2136.56
12326,20250426,4,Manutenção,900.67
12327,20250426,4,Pedágio,511.41
12328,20250426,4,Motorista (Salário/Diária),947.54
12329,20250426,4,Seguro,233.12
12330,20250426,4,Outros,147.77
12331,20250426,5,Combustível,2353.74
12332,20250426,5,Manutenção,1103.39
12333,20250426,5,Pedágio,532.97
12334,20250426,5,Motorista (Salário/Diária),1042.0
12335,20250426,5,Seguro,245.05
12336,20250426,5,Outros,152.63
12337,20250427,1,Combustível,159.1
12338,20250427,1,Manutenção,63.31
12339,20250427,1,Pedágio,33.16
12340,20250427,1,Motorista (Salário/Diária),53.4
12341,20250427,1,Seguro,17.99
12342,20250427,1,Outros,10.36
12343,20250427,3,Combustível,428.73
12344,20250427,3,Manutenção,231.64
12345,20250427,3,Pedágio,97.32
12346,20250427,3,Motorista (Salário/Diária),156.56
12347,20250427,3,Seguro,56.04
12348,20250427,3,Outros,36.28
12349,20250427,4,Combustível,378.77
12350,20250427,4,Manutenção,173.87
12351,20250427,4,Pedágio,100.17
12352,20250427,4,Motorista (Salário/Diária),179.07
12353,20250427,4,Seguro,53.44
12354,20250427,4,Outros,24.93
12355,20250428,1,Combustível,10722.74
12356,20250428,1,Manutenção,3879.8
12357,20250428,1,Pedágio,2305.71
12358,20250428,1,Motorista (Salário/Diária),4217.66
12359,20250428,1,Seguro,951.37
12360,20250428,1,Outros,659.24
12361,20250428,2,Combustível,4948.99
12362,20250428,2,Manutenção,2017.83
12363,20250428,2,Pedágio,1294.38
12364,20250428,2,Motorista (Salário/Diária),1983.76
12365,20250428,2,Seguro,640.32
12366,20250428,2,Outros,365.81
12367,20250428,3,Combustível,6999.21
12368,20250428,3,Manutenção,3072.01
12369,20250428,3,Pedágio,1644.31
12370,20250428,3,Motorista (Salário/Diária),2695.86
12371,20250428,3,Seguro,759.53
12372,20250428,3,Outros,551.04
12373,20250428,4,Combustível,3983.89
12374,20250428,4,Manutenção,1631.06
12375,20250428,4,Pedágio,732.43
12376,20250428,4,Motorista (Salário/Diária),1360.57
12377,20250428,4,Seguro,476.6
12378,20250428,4,Outros,265.59
12379,20250428,5,Combustível,13617.31
12380,20250428,5,Manutenção,6277.93
12381,20250428,5,Pedágio,2485.97
12382,20250428,5,Motorista (Salário/Diária),5284.92
12383,20250428,5,Seguro,1360.2
12384,20250428,5,Outros,780.3
12385,20250429,1,Combustível,9324.29
12386,20250429,1,Manutenção,3906.84
12387,20250429,1,Pedágio,2080.58
12388,20250429,1,Motorista (Salário/Diária),3402.84
12389,20250429,1,Seguro,1130.74
12390,20250429,1,Outros,526.3
12391,20250429,2,Combustível,6092.93
12392,20250429,2,Manutenção,3266.99
12393,20250429,2,Pedágio,1702.21
12394,20250429,2,Motorista (Salário/Diária),2456.56
12395,20250429,2,Seguro,786.37
12396,20250429,2,Outros,449.73
12397,20250429,3,Combustível,3862.27
12398,20250429,3,Manutenção,1409.9
12399,20250429,3,Pedágio,843.86
12400,20250429,3,Motorista (Salário/Diária),1251.64
12401,20250429,3,Seguro,359.79
12402,20250429,3,Outros,234.62
12403,20250429,4,Combustível,7001.21
12404,20250429,4,Manutenção,3525.22
12405,20250429,4,Pedágio,1687.32
12406,20250429,4,Motorista (Salário/Diária),2803.19
12407,20250429,4,Seguro,854.29
12408,20250429,4,Outros,454.29
12409,20250429,5,Combustível,10393.44
12410,20250429,5,Manutenção,4986.55
